url,title,pubdate,tags
https://www.england.nhs.uk/2018/09/kate-granger-awards-recognise-inspirational-healthcare-staff-and-volunteers-spanning-70-years-of-the-nhs/,Kate Granger Awards recognise inspirational healthcare staff and volunteers spanning 70 years of the NHS,2018-09-05,"expo,nhs70,volunteer"
https://www.england.nhs.uk/2018/09/nhs-england-announces-groundbreaking-new-personalised-therapy-for-children-with-cancer/,NHS England announces groundbreaking new personalised therapy for children with cancer,2018-09-05,"cancer,cyp,medicine"
https://www.england.nhs.uk/2018/08/mental-health-therapists-in-gp-practices-could-be-the-norm/,Mental health therapists in GP practices could be the norm,2018-08-27,"gp,mental-health,primary-care"
https://www.england.nhs.uk/2018/08/record-numbers-of-people-getting-urgent-nhs-help-over-the-phone/,Record numbers of people getting urgent NHS help over the phone,2018-08-25,"nhs-111,patient-care,uec"
https://www.england.nhs.uk/2018/08/more-than-1600-extra-trauma-victims-alive-today-says-major-new-study/,"More than 1,600 extra trauma victims alive today says major new study",2018-08-20,uec
https://www.england.nhs.uk/2018/08/secretary-of-state-for-health-and-social-care-joins-top-line-up-for-expo-2018/,Secretary of State for Health and Social Care joins top line-up for Expo 2018,2018-08-10,expo
https://www.england.nhs.uk/2018/08/8-out-of-10-patients-are-positive-about-gps-says-new-national-survey/,8 out of 10 patients are positive about GPs says new national survey,2018-08-09,"gp,primary-care"
https://www.england.nhs.uk/2018/08/heat-health-watch-alert-level-1-summer-preparedness-4/,Heat-health watch alert: level 1 – summer preparedness,2018-08-08,heat-alert
https://www.england.nhs.uk/2018/08/heat-health-watch-alert-13/,Heat-health watch alert: level 3 – heatwave action,2018-08-06,heat-alert
https://www.england.nhs.uk/2018/08/arvind-madan-statement/,Statement from Dr Arvind Madan,2018-08-05,primary-care
https://www.england.nhs.uk/2018/08/inspirational-nominations-on-shortlist-for-kate-granger-awards-2018/,Inspirational nominations on shortlist for Kate Granger Awards 2018,2018-08-02,expo
https://www.england.nhs.uk/2018/08/heat-health-watch-alert-12/,Heat-health watch alert: level 2 – alert and readiness,2018-08-01,heat-alert
https://www.england.nhs.uk/2018/07/gp-practices-across-the-country-to-become-veteran-friendly/,GP practices across the country to become ‘veteran friendly’,2018-07-30,"armed-forces,gp,primary-care"
https://www.england.nhs.uk/2018/07/nhs-action-plan-can-prevent-over-600-still-births-a-year-says-nhs-england/,NHS action plan can prevent over 600 still births a year says NHS England,2018-07-30,"maternity,nursing-midwifery-care"
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-11/,Heat-health watch alert: level 1 – summer preparedness,2018-07-28,heat-alert
https://www.england.nhs.uk/2018/07/satisfaction-with-nhs-cancer-care-at-record-high-national-patient-survey-reveals/,"Satisfaction with NHS cancer care at record high, national patient survey reveals",2018-07-27,cancer
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-3-heatwave-action-4/,Heat-health watch alert: level 3 – heatwave action,2018-07-25,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-3-heatwave-action-3/,Heat-health watch alert: level 3 – heatwave action,2018-07-23,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2-alert-and-readiness-7/,Heat-health watch alert: level 2 – alert and readiness,2018-07-19,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2-alert-and-readiness-6/,Heat-health watch alert: level 2 – alert and readiness,2018-07-18,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-1-summer-preparedness-3/,Heat-health watch alert: level 1 – summer preparedness,2018-07-17,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2-alert-and-readiness-5/,Heat-health watch alert: level 2 – alert and readiness,2018-07-13,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2-alert-and-readiness-4/,Heat-health watch alert: level 2 – alert and readiness,2018-07-12,heat-alert
https://www.england.nhs.uk/2018/07/nhs-publishes-guidance-to-help-trusts-learn-from-deaths/,NHS publishes guidance to help trusts learn from deaths,2018-07-11,national-quality-board
https://www.england.nhs.uk/2018/07/top-gp-will-help-spread-innovations-to-join-up-nhs-health-and-social-care/,Top GP will help spread innovations to join up NHS health and social care,2018-07-11,"gp,innovation,integrated-care,primary-care,stp"
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-1-summer-preparedness-2/,Heat-health watch alert: level 1 – summer preparedness,2018-07-10,heat-alert
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2/,Heat-health watch alert: level 2 – alert and readiness,2018-07-09,heat-alert
https://www.england.nhs.uk/2018/07/watching-england-at-the-world-cup-good-for-your-nerves-claims-nhs-doctor/,Watching England at the world cup ‘good for your nerves’ claims NHS doctor,2018-07-07,"dementia,mental-health"
https://www.england.nhs.uk/2018/07/thousands-of-patients-to-benefit-from-innovative-new-treatments-on-the-nhs/,Thousands of patients to benefit from innovative new treatments on the NHS,2018-07-07,"comm,specialised-commissioning"
https://www.england.nhs.uk/2018/07/simon-stevens-nhs-70-address-to-westminster-abbey/,Simon Stevens’ NHS70 address to Westminster Abbey,2018-07-05,nhs70
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-3-heatwave-action-2/,Heat-health watch alert: level 3 – heatwave action,2018-07-05,heat-alert
https://www.england.nhs.uk/2018/07/nhs-70-year-success-down-to-brilliance-of-staff-says-simon-stevens/,NHS 70 year success down to “brilliance” of staff says Simon Stevens,2018-07-05,nhs70
https://www.england.nhs.uk/2018/07/young-volunteers-long-serving-domestic-assistant-and-virtual-surgeon-among-winners-of-nhs-birthday-awards/,"Young volunteers, long-serving domestic assistant and ‘virtual surgeon’ among winners of NHS birthday awards",2018-07-04,nhs70
https://www.england.nhs.uk/2018/07/help-shape-modern-primary-care-says-nhs-england-as-part-of-nhs-long-term-plan/,Help shape modern primary care says NHS England as part of NHS Long Term Plan,2018-07-04,"gp,primary-care"
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-2-alert-and-readiness-3/,Heat-health watch alert: level 2 – alert and readiness,2018-07-03,heat-alert
https://www.england.nhs.uk/2018/07/nhs-launches-multi-million-pound-tv-advertising-campaign-to-recruit-thousands-of-nurses-in-landmark-70th-year/,NHS launches multi million pound TV advertising campaign to recruit thousands of nurses in landmark 70th year,2018-07-03,"nhs70,nursing-midwifery-care"
https://www.england.nhs.uk/2018/07/watch-the-live-video-stream-of-nhs-englands-board-meeting-2/,Watch the live video stream of NHS England’s Board meeting,2018-07-02,board-meeting
https://www.england.nhs.uk/2018/07/heat-health-watch-alert-level-3-heatwave-action/,Heat-health watch alert: level 3 – heatwave action,2018-07-02,heat-alert
https://www.england.nhs.uk/2018/06/nhs-england-board-meeting-4-july-2018/,NHS England Board meeting – 4 July 2018,2018-06-30,board-meeting
https://www.england.nhs.uk/2018/06/nhs-england-action-to-stop-patients-undergoing-ineffective-and-risky-treatments/,NHS England action to stop patients undergoing ineffective and risky treatments,2018-06-30,"efficiencies,patient-care"
https://www.england.nhs.uk/2018/06/nhs-action-cuts-10-million-spoons-of-sugar-from-hospital-drink-sales/,NHS action cuts 10 million spoons of sugar from hospital drink sales,2018-06-30,obesity
https://www.england.nhs.uk/2018/06/heat-health-watch-alert-level-2-alert-and-readiness-2/,Heat-health watch alert: level 2 – alert and readiness,2018-06-28,heat-alert
https://www.england.nhs.uk/2018/06/nhs-staff-and-patients-to-attend-special-national-celebrations-for-landmark-70th-birthday/,NHS staff and patients to attend special national celebrations for landmark 70th birthday,2018-06-28,"nhs70,workforce"
https://www.england.nhs.uk/2018/06/local-health-and-care-partnerships-covering-23-5-million-could-save-lives/,Local health and care partnerships covering 23.5 million could save lives,2018-06-27,digital
https://www.england.nhs.uk/2018/06/tennis-ace-andy-murray-to-champion-active-lifestyles-across-the-uk-to-celebrate-the-nhss-70th-birthday/,Tennis ace Andy Murray to champion active lifestyles across the UK to celebrate the NHS’s 70th birthday,2018-06-26,nhs70
https://www.england.nhs.uk/2018/06/nhs-england-and-uk-space-agency-launch-multi-million-pound-drive-to-improve-patient-care/,NHS England and UK Space Agency launch multi-million pound drive to improve patient care,2018-06-25,"cancer,gp,innovation,ltc,mental-health,patient-care"
https://www.england.nhs.uk/2018/06/heat-health-watch-alert-level-2-alert-and-readiness/,Heat-health watch alert: level 2 – alert and readiness,2018-06-25,heat-alert
https://www.england.nhs.uk/2018/06/red-bags-to-be-rolled-out-across-englands-care-homes-getting-patients-home-from-hospital-quicker/,‘Red bags’ to be rolled out across England’s care homes getting patients home from hospital quicker,2018-06-22,"integrated-care,patient-care,uec"
https://www.england.nhs.uk/2018/06/paul-baumann/,"Paul Baumann, Chief Financial Officer, to leave NHS England",2018-06-21,about-us
https://www.england.nhs.uk/2018/06/allied-health-professions-hold-key-role-in-future-nhs/,Allied Health Professions hold key role in future NHS,2018-06-20,ahp
https://www.england.nhs.uk/2018/06/black-and-ethnic-minority-nhs-staff-honoured-in-nhs-windrush-70-awards/,Black and ethnic minority NHS staff honoured in NHS Windrush 70 Awards,2018-06-13,"equality-diversity,nhs70"
https://www.england.nhs.uk/2018/06/nhs-launches-plan-to-improve-patient-care-by-cutting-long-hospital-stays/,NHS launches plan to improve patient care by cutting long hospital stays,2018-06-13,"patient-care,uec"
https://www.england.nhs.uk/2018/06/nhs-mental-health-job-coaches-help-thousands-of-people-into-work/,NHS mental health job coaches help thousands of people into work,2018-06-12,mental-health
https://www.england.nhs.uk/2018/06/nhs-england-announces-areas-to-receive-new-funding-to-improve-employment-support-for-people-with-severe-mental-illness/,NHS England announces areas to receive new funding to improve employment support for people with severe mental illness,2018-06-12,mental-health
https://www.england.nhs.uk/2018/06/fantastic-nhs-staff-recognised-in-the-queens-birthday-honours/,“Fantastic” NHS staff recognised in the Queen’s Birthday Honours,2018-06-08,workforce
https://www.england.nhs.uk/2018/06/nhs-england-strikes-deal-on-new-nice-recommended-lung-cancer-immunotherapy-drug/,NHS England strikes deal on new NICE recommended lung cancer immunotherapy drug,2018-06-06,"cancer,comm,medicine,specialised-commissioning"
https://www.england.nhs.uk/2018/06/nhs-england-welcomes-homeopathy-court-ruling/,NHS England welcomes homeopathy court ruling,2018-06-05,"comm,medicine,specialised-commissioning"
https://www.england.nhs.uk/2018/06/lifetime-nhs-mental-health-care-for-sexual-assault-victims/,Lifetime NHS mental health care for sexual assault victims,2018-06-04,"comm,health-justice,mental-health"
https://www.england.nhs.uk/2018/06/nhs-england-and-nhs-improvement-board-meeting-in-common/,Video of the NHS England and NHS Improvement Board Meeting in Common,2018-06-01,board-meeting
https://www.england.nhs.uk/2018/06/video-of-the-nhs-england-board-meeting-24-may-2018/,Video of the NHS England Board meeting – 24 May 2018,2018-06-01,board-meeting
https://www.england.nhs.uk/2018/06/85000-to-join-special-parkrun-to-celebrate-nhss-70th-birthday/,"85,000 to join special parkrun to celebrate NHS’s 70th birthday",2018-06-01,nhs70
https://www.england.nhs.uk/2018/06/heat-health-watch-alert-level-1-summer-preparedness/,Heat-health watch alert: level 1 – summer preparedness,2018-06-01,heat-alert
https://www.england.nhs.uk/2018/05/nhs-england-announces-new-10-million-fund-to-help-retain-gps/,NHS England announces new £10 million fund to help retain GPs,2018-05-29,gp
https://www.england.nhs.uk/2018/05/70000-more-toddlers-to-get-their-first-dental-check-up-as-nhs-england-targets-childhood-dental-health/,"70,000 more toddlers to get their first dental check-up as NHS England targets childhood dental health",2018-05-28,"cyp,oral-health"
https://www.england.nhs.uk/2018/05/nhs-launches-public-campaign-to-highlight-new-stronger-protections-around-health-and-care-information/,NHS launches public campaign to highlight new stronger protections around health and care information,2018-05-25,digital
https://www.england.nhs.uk/2018/05/12-million-people-to-benefit-from-better-joined-up-nhs-and-social-care-work/,12 million people to benefit from better joined up NHS and social care work,2018-05-24,"about-us,integrated-care,workforce"
https://www.england.nhs.uk/2018/05/creating-coherent-system-leadership/,Creating coherent system leadership,2018-05-24,"about-us,board-meeting,workforce"
https://www.england.nhs.uk/2018/05/professor-jane-cummings-announces-she-is-retiring-from-the-post-of-chief-nursing-officer-for-england/,Professor Jane Cummings announces she is retiring from the post of Chief Nursing Officer for England,2018-05-24,nursing-midwifery-care
https://www.england.nhs.uk/2018/05/nhs-england-board-meeting-24-may-2018/,NHS England Board meeting – 24 May 2018,2018-05-23,board-meeting
https://www.england.nhs.uk/2018/05/new-local-health-and-care-partnerships-could-save-lives/,New local health and care partnerships could save lives,2018-05-23,"digital,gp,integrated-care,nursing-midwifery-care"
https://www.england.nhs.uk/2018/05/paramedics-brainwave-eases-ae-pressures-by-keeping-frequent-callers-away/,Paramedic’s brainwave eases A&E pressures by keeping “frequent callers’ away,2018-05-21,uec
